filename,start,end,speaker,text
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_018,98.280,103.790,СР,"Тыт ам таи хӯнтамласум, округт насати ща̄нь ла̄тӈыл уро­кыт а̄тимыт."
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_012,64.890,70.150,СР,"Ань о̄лупсав тамле та̄рвитыӈ, таима̄гыс Россиян ялантаӈкве сака ат ве̄рме̄в."
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_039,202.750,205.290,СР,Ща̄нь ла̄тӈув нэ̄мхо̄т ат э̄рмыг­лы.
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_008,26.540,28.910,СР,Тынакт о̄выл класс а̄стлас.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_054,247.940,254.140,СР,"Ма̄н ла̄пка о̄ньще̄в, а̄тяв тот рӯпиты, рис сыртэп тыналы."
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_009,29.420,32.840,СР,Ульяна ос Василиса садикн ялантэ̄г.
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_027,129.900,136.320,СР,"Ты тэ̄ла намаяслӯв «Большой субботник», тув ниласа̄т хо̄тпат наманыл хассанӯв. "
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_042,273.990,279.820,СР,"Ма̄ньщи мо̄йтанув ма̄ янытыл о̄лнэ мирн ло­виньтаӈкве, ва̄ӈкве пата­вет. "
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_004,18.130,25.400,СР,Хо̄талъя̄т порат ня̄врамыт ос оманыл-а̄тяныл «Югра-Экспо» суссылтап ва̄рыглан колн атхатасыт.  
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_067,305.810,309.000,СР,"А̄ти, ам нэ̄мхуньт тох ат товсум."
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_022,120.090,126.000,СР,"Якутият, Чувашият, Мордовият, Татарстаныт о̄лсум, тот ма̄хум ла̄всасыт."
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_020,97.520,103.770,СР,"Тувыл ань округувт экология тэ̄ла хумус мины, ты урыл пот­рыт хӯнтамлэ̄гыт."
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_033,116.960,118.760,СР,Ма̄хумн лё̄ӈх суссылтас.
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_020,76.700,81.430,СР,О̄лме̄т Миснэ ӯра пӯрлахтын ма̄тэ ӯргаластэ.
mns_c1139318-b255-49af-a490-4bcc62c40ebe_001,0.750,3.850,СР,Ма̄ньщи нэ̄ намхо̄талэ̄т янытлылӯв.
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_019,64.280,68.760,СР,"О̄йкам о̄с ма̄ньщи хум, Кульпаст яныг кота̄глыт яныгмас."
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_043,191.500,197.800,СР,"А̄ти, ма̄н о̄с ма̄нти ла̄тӈыл потыртэ̄в, ма̄нти тэ̄нут ос маснут о̄ньще̄в."
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_047,173.270,176.100,СР,"То̄рум ёт, О̄тыр ёт вос о̄лэ̄гыт."
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_015,82.440,87.720,СР,"Кос выгув, Россият о̄лнэ мощщаг хультум сосса мирыт, та̄н Прага ӯст."
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_006,18.380,21.200,СР,Ольга ня̄враманэ наманыл ла̄всанэ.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_011,56.640,64.810,СР,Тит со̄тыра ват нупыл кит та̄лт Институт лингвистичес­ких исследований колт диссертациям ловиньтаслум.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_021,91.860,99.060,СР,"Тыт ма̄н рущ ла̄тыӈ ханищтэ̄в, тувыл таквсы порат ка̄сыӈув так­ви пе̄риям ма̄тэ̄н мины."
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_068,309.140,311.290,СР,Тамле ха̄п ат ва̄щинтасум.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_032,171.030,176.940,СР,Аквъёт ӯнлахо̄лэ̄в. Ма̄н лӯима̄ сэ̄рипос ос ханты ясаӈ газетаг ва̄рнэ хо̄тпат.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_041,184.670,189.620,СР,"Тыт о̄лнэ ма̄хум номсэ̄гыт, ма̄н Америкат ман Францият о̄лэ̄в."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_037,171.950,179.120,СР,"Хунь атхуйплов та̄лум то̄влыс, ам Ӯй йӣквнэ ва̄рмаль сус­сум, Виктор Романович Анемгуров колт ва̄рыг­лавес."
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_014,51.820,56.060,СР,"Тыхо̄тал, яныгпо̄ль э̄тпос титхуйплов хо̄талт."
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_031,153.010,155.520,СР,О̄с акв сака ёмас ва̄р­маль о̄лыс.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_015,65.010,70.760,СР,"Китыглаве̄сум, хоталь минуӈкве ка̄саще̄гум, Россия ма̄ пе̄рияслум."
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_002,3.660,12.330,СР,"Катарина Джункова стихыт хансы, толмащлы, филолог-лингвист Ханты-Мансийск ӯсн нэ̄пак хаснэ хо̄тпатн во̄ввес."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_033,151.350,156.150,СР,"Омам, номилум, ма̄ньщи э̄ргыт акваг э̄ргыс, такви ва̄рыс э̄ргыт."
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_037,169.640,174.750,СР,"Та̄н ща̄нь ла̄тӈен бамбара, таве ма̄н пуссын ва̄глӯв."
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_024,116.340,118.430,СР,Холытан ос мо̄т тэ̄ла ва̄­рēв.
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_034,165.240,167.940,СР,"Пуссын лАвсыт, ты сака атыӈ ня̄нькве."
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_035,244.470,248.890,СР,"Хотты ма̄т миныме̄н, матыр ӯрай ман тӯр ва̄тат."
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_011,47.950,53.530,СР,"Ма̄н ма̄вт тамле тэ̄ла о̄лы, ань школат ёмащакв ханищтахтэ̄гын те."
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_016,70.920,75.940,СР,Ханты-Мансийск ӯст ЮГУ колт подготовительный курс о̄лы.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_019,80.830,83.730,СР,Пус­сын э̄лы хо̄н ма̄ныл ёхтысыт.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_066,299.840,305.680,СР,"Дана, наӈ ань ма̄ньха̄пыл товсын, юн тамле ха̄пыл яласэгы̄н?"
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_003,13.120,18.080,СР,Рущ щирыл тох намаявес: Семейный праздник «В мире с природой». 
mns_c1139318-b255-49af-a490-4bcc62c40ebe_020,84.460,87.250,СР,Та порат са̄в ня̄в­рам ханищтахтасыт.
mns_c1139318-b255-49af-a490-4bcc62c40ebe_010,38.990,43.090,СР,Ащо̄йкам Тихон Иванович Номин хо̄нт­лын ма̄н ялыс.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_023,104.310,109.410,СР,Информационный Система Безопасности тэ̄лан ат та̄л ханищтахтуӈкве патэ̄гум.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_036,190.400,195.020,СР,Ам ань ма̄ньщи ос ханты ма̄хум нупыл газе­таг хосыт ла̄вуӈкве таӈ­хе̄гум.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_049,247.550,251.130,СР,Ма̄н на̄н нупы­ланын ща̄гтым сун­суӈкве патэ̄в. 
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_002,3.100,7.020,СР,Ты хурит Ха̄льӯс район Кульпас па̄вылт о̄лнэ.
mns_c1139318-b255-49af-a490-4bcc62c40ebe_015,64.900,68.370,СР,Омагум-а̄тягум Ня̄х­щам­во̄ль па̄вылт акван-мина­сы̄г.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_050,228.260,232.880,СР,Э̄лаль тот регент ла̄внэ хо̄тпаг ханищтахтуӈкве патэ̄гум.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_001,1.460,6.630,СР,Э̄лы хо̄н ма̄ныл о̄лум а̄ги ос пыг ма̄ньха̄пыл товсы̄г.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_033,149.530,156.020,СР," Кос выгув, Мали ма̄вт сосса мир атпан арыгтем ща̄нь ла̄тӈыл потыртэ̄гыт."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_023,98.330,106.180,СР,Хо̄т та̄л ха­нищ­тахтасум. Та порат ма̄ньлат ма̄хум рӯпитаӈкве распре­деле­ние щирыл са̄всыр ма̄н ке̄тыглаве̄сыт.
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_014,71.970,74.250,СР,Ты колта̄гыл ял­пыӈ хо̄тал.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_008,32.650,37.160,СР,"Ханты хум ёт ма̄ньха̄пыл товыс, тав тох ла̄выс."
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_038,198.070,202.690,СР,"Ань ма̄ньлат хо̄тпат са̄выӈ­па̄лэ номсэ̄гыт, э̄лаль ха­нищтахтуӈкве патэ̄в."
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_033,161.750,165.220,СР,"Ка̄сыӈ хо̄тпа тувыл ло̄мт вуйлас, а̄рталас."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_006,21.470,24.650,СР,Нина Николаевна Ня̄хщамво̄ль па̄вылт яныгмас. 
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_009,45.590,49.300,СР,Ёмас тэ̄лат щё̄­пита̄лум хо̄тпанув яныт­лыянӯв.
mns_c1139318-b255-49af-a490-4bcc62c40ebe_038,179.160,184.640,СР,"Ма̄хум тӯлыглах­та­сыт, э̄ргысыт, йӣквсыт, пуссын туп ма̄ньщи ла̄т­ӈыл потыртасыт."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_036,164.870,171.820,СР,"Ма̄н ляпа рӯтув Ираида Тихоновна Номи­на мо̄йт ва̄нэ хо̄тпа о̄лыс, о̄с акваг мо̄йтыг­лас. "
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_032,112.800,116.610,СР,Тав Ӯс лё̄ӈх хосыт Ха̄льӯс мус са̄лыл яланта̄лыс.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_005,22.500,30.620,СР,"Омам Венгрия нэ̄, а̄тям словак хум. Ам Словакият самын патсум, ань Чехият Прага ӯст о̄лэ̄гум."
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_010,33.150,35.880,СР,Ма̄нь а̄гирищме̄н наме Есения.
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_051,253.940,260.890,СР,"Акв мир урыл ла̄вуӈкве таӈхе̄гум, мощщаг хультум мирыт ла̄тӈаныл ханищтан хо̄тпат таи та̄ра-паттысыт."
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_031,226.200,231.460,СР,Анатолий Васильевич Вадичупов Ха̄льӯс район Кимкьясӯй па̄вылт яныгмас.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_032,145.550,149.360,СР,"Ма̄н ма̄вт, Африкат, ща̄нь ла̄тыӈ са̄в о̄лы."
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_016,59.570,62.590,СР,Тав народный мастер России нам о̄ньщас.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_040,181.400,184.550,СР,Юн ма̄н бамбара ла̄тӈыл потыртэ̄в.
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_004,10.120,12.390,СР,Ня̄враманэ ёт по̄слым о̄лы.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_036,165.640,169.590,СР,"А̄тям наме Иссиака, омам Фатумата."
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_007,28.610,32.300,СР,Пыг наме Адам Трауре.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_056,256.710,263.050,СР,"Са̄всыр овощит сака э̄руптэ̄в, то̄ваныл па̄йтыянӯв, акван-тэ̄лыгтыянӯв."
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_058,290.990,295.750,СР,На̄н ла̄тӈанын ам э̄лы хо̄н ма̄т о̄лнэ ма̄хманувн тотыянум.
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_021,103.770,107.420,СР,Ща̄нь-а̄щит ма̄гыс о̄с са̄в э̄рнэ тэ̄лат щё̄питасӯв.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_045,204.100,210.900,СР,"А̄ги наме Дана Вильялус, на̄н ань э̄лаль тав потре хунтлэглы̄н."
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_030,138.570,142.170,СР,Та̄н халанылт та̄н­ти ла̄тӈыл потыртэ̄гыт.
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_001,0.660,3.750,СР,Ма̄-вит ӯргалан ханищтахтуӈкве э̄ри.
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_001,1.410,4.030,СР,Ма̄ньщи мо̄йтыт нэ̄пакн хасве̄сыт.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_049,225.150,228.200,СР,Таквсы ос Томск ӯсн минэ̄гум.
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_003,7.180,10.060,СР,Ма̄ньщи нэ̄ Ольга Петровна Носкина.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_006,25.580,28.560,СР,Тэ̄н ювле ща̄гтым потыртасы̄г.
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_041,270.100,273.990,СР,"Матъёмас оматэ мо̄йтыглам мо̄йтыт, ёл-хансыгласанэ."
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_043,219.520,225.090,СР,Ос на̄н ма̄ньщи ос ханты ла̄тӈанын диалектанын хотталь со̄ймуӈкве ве̄рме̄гыт. 
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_011,40.570,44.200,СР,Оматэ Аксинья Степановна Мерова мо̄йтыглас.
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_024,197.770,199.360,СР,Ща̄гтым ла̄выс.
mns_c1139318-b255-49af-a490-4bcc62c40ebe_019,81.110,84.400,СР,Ётыл ня̄врамыт ма̄гыс тэ̄нут па̄йтым рӯ­питас.
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_027,206.920,212.490,СР,"Галина Рудольфовна а̄тятэ ва̄слум, тав о̄с ма̄щтыр х-хум о̄лыс."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_043,201.050,207.680,СР,"Ма̄н, ма̄ньщи газета ва̄рнэ ма̄хум, ты я̄тил сымыӈ, ка̄ркам нэ̄ нам­хо̄талэ̄т янытлылӯв! "
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_019,72.060,76.670,СР,"Ма̄ньщи супыт, нуйсахит, са̄лыӈ сов маснутыт ю̄нтыс."
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_017,57.470,59.860,СР,Тэ̄н ат ня̄врам о̄ньщигласы̄г.
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_069,311.340,315.100,СР,"Ханты хум а̄нум о̄влэ̄т ханищтастэ, хӯлтыглас."
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_025,118.460,125.660,СР,"Командат халанылт касуӈкве патэ̄гыт, хо̄ӈ­ханыл ма̄-вит урыл са̄в ва̄гыт, та̄н та но̄х-патэ̄гыт. "
mns_c1139318-b255-49af-a490-4bcc62c40ebe_011,43.100,49.840,СР,"Ане̄квам Агафья Тимофеевна, такви о̄парищ наме Осте­рова, Потрасуй па̄вылныл о̄лыс."
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_035,122.350,124.990,СР,Тувыл хунь колхозыт акван-тӯлве̄сыт.
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_026,125.700,129.880,СР,Ётыл «Самаровский чугас» ма̄ во̄ре сыстамтылӯв.
mns_c1139318-b255-49af-a490-4bcc62c40ebe_030,134.310,139.590,СР,"Хӯрум ня̄врам янмалтасме̄н, а̄ги ос кит пыг: Яна, Денис ос Саша."
mns_c1139318-b255-49af-a490-4bcc62c40ebe_029,129.550,134.260,СР,"О̄йкам наме Сергей Николаевич, тав рущ хум, Воронеж ӯсныл о̄лы. "
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_023,111.110,116.290,СР,Халанылт ловиньтан нэ̄пакытыл ос хорамыӈ лӯптатыл пēнтхатаӈкве вēрмēгыт. 
mns_88818793-da5d-4da1-b15f-accfe4f09ef0_012,42.000,46.160,ОА,"О̄лум поратэ но­мылматыгластэ, са̄в ёмас ла̄тыӈ тав уре̄т ла̄выс. "
mns_88818793-da5d-4da1-b15f-accfe4f09ef0_008,27.630,31.210,ОА,"Ос ханты, ма̄ньщи хорамыӈ маснутыт хумус ю̄нтуӈкве ос сагуӈкве."
mns_88818793-da5d-4da1-b15f-accfe4f09ef0_009,31.410,33.700,ОА,Тамле ва̄рмалитн а̄гит ханищтасанэ.
mns_88818793-da5d-4da1-b15f-accfe4f09ef0_015,54.620,57.070,ОА,Тав ща̄няге-а̄щаге Касум па̄вылт о̄лсы̄г. 
mns_88818793-da5d-4da1-b15f-accfe4f09ef0_020,74.120,78.910,ОА,Со̄тыра онтырса̄т хо̄тпа нупыл атыт та̄лт тав Герцен нампа университетыт.
mns_88818793-da5d-4da1-b15f-accfe4f09ef0_002,3.020,7.730,ОА,Ханты-Мансийск ӯст яныг таквс э̄тпост лылыӈ союм нампа ня̄врамыт ханищтан колт.
mns_88818793-da5d-4da1-b15f-accfe4f09ef0_007,24.280,27.330,ОА,Тав сāв та̄л Саранпа̄выл школат ня̄врамыт ханищ­тасанэ.
mns_88818793-da5d-4da1-b15f-accfe4f09ef0_025,98.880,102.020,ОА,Ще̄мьяныл нёлолов са̄т о̄выл та̄лт Саранпа̄вылн о̄луӈкве минас.
mns_88818793-da5d-4da1-b15f-accfe4f09ef0_032,125.840,129.440,ОА,Елена Оборотова уроки Евдокии Ерны­ховой нэ̄пак хансыс.
mns_88818793-da5d-4da1-b15f-accfe4f09ef0_027,106.480,111.950,ОА,Уро­кыт коныпал ханты ос ма̄нь­щи хорамыӈ маснутыт ю̄н­туӈкве ос сагуӈкве а̄гит ханищтас.
mns_88818793-da5d-4da1-b15f-accfe4f09ef0_037,148.360,150.890,ОА,О̄выл места Китайт о̄лнэ хо̄тпат висыт.
mns_88818793-da5d-4da1-b15f-accfe4f09ef0_029,116.140,119.820,ОА,Мария Григорьевна Эккерт Россия яныг ма̄щ­тыр хо̄тпа нам о̄ньщи.
